raceId,round,circuitId,name,date,time_x,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Year,resultId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time_y,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
994,6,6,Monaco Grand Prix,2018-05-27,13:10:00,26.64070796460177,50.8929203539823,1015.2106194690266,0.1238938053097345,34.60973451327434,182.50442477876103,1.382300884955752,2018,23901,4,1,14,7,\N,R,20,0.0,52,\N,\N,23,13,1:17.018,155.979,6
995,7,7,Canadian Grand Prix,2018-06-10,18:10:00,20.52358490566038,27.82547169811321,1017.5150943396228,0.0,36.949056603773585,144.80188679245282,2.4716981132075473,2018,23902,20,6,5,1,1,1,1,25.0,68,1:28:31.377,5311377,57,2,1:13.964,212.260,1
995,7,7,Canadian Grand Prix,2018-06-10,18:10:00,20.52358490566038,27.82547169811321,1017.5150943396228,0.0,36.949056603773585,144.80188679245282,2.4716981132075473,2018,23903,822,131,77,2,2,2,2,18.0,68,+7.376,5318753,51,3,1:13.992,212.179,1
995,7,7,Canadian Grand Prix,2018-06-10,18:10:00,20.52358490566038,27.82547169811321,1017.5150943396228,0.0,36.949056603773585,144.80188679245282,2.4716981132075473,2018,23904,830,9,33,3,3,3,3,15.0,68,+8.360,5319737,65,1,1:13.864,212.547,1
995,7,7,Canadian Grand Prix,2018-06-10,18:10:00,20.52358490566038,27.82547169811321,1017.5150943396228,0.0,36.949056603773585,144.80188679245282,2.4716981132075473,2018,23905,817,9,3,6,4,4,4,12.0,68,+20.892,5332269,59,5,1:14.159,211.701,1
995,7,7,Canadian Grand Prix,2018-06-10,18:10:00,20.52358490566038,27.82547169811321,1017.5150943396228,0.0,36.949056603773585,144.80188679245282,2.4716981132075473,2018,23906,1,131,44,4,5,5,5,10.0,68,+21.559,5332936,66,6,1:14.183,211.633,1
995,7,7,Canadian Grand Prix,2018-06-10,18:10:00,20.52358490566038,27.82547169811321,1017.5150943396228,0.0,36.949056603773585,144.80188679245282,2.4716981132075473,2018,23907,8,6,7,5,6,6,6,8.0,68,+27.184,5338561,59,4,1:14.075,211.941,1
995,7,7,Canadian Grand Prix,2018-06-10,18:10:00,20.52358490566038,27.82547169811321,1017.5150943396228,0.0,36.949056603773585,144.80188679245282,2.4716981132075473,2018,23908,807,4,27,7,7,7,7,6.0,67,\N,\N,64,11,1:15.588,207.699,11
995,7,7,Canadian Grand Prix,2018-06-10,18:10:00,20.52358490566038,27.82547169811321,1017.5150943396228,0.0,36.949056603773585,144.80188679245282,2.4716981132075473,2018,23909,832,4,55,9,8,8,8,4.0,67,\N,\N,61,13,1:15.666,207.485,11
995,7,7,Canadian Grand Prix,2018-06-10,18:10:00,20.52358490566038,27.82547169811321,1017.5150943396228,0.0,36.949056603773585,144.80188679245282,2.4716981132075473,2018,23910,839,10,31,8,9,9,9,2.0,67,\N,\N,61,12,1:15.610,207.639,11
