raceId,driverId,milliseconds
945,154,44437
945,807,44219
945,815,44038
945,817,44067
945,822,82699
945,826,43502
945,828,45038
945,829,45767
945,830,67121
945,831,73299
945,832,47370
945,833,24314
948,1,1112027
948,3,1110834
948,4,21796
948,8,1111873
948,13,1111355
948,18,1128919
948,20,1135199
948,154,1089417
948,807,1111322
948,815,1112030
948,817,1134048
948,822,1110365
948,825,996228
948,828,1126168
948,830,1140741
948,831,1105038
948,832,1134777
948,835,1111580
948,836,1132241
948,837,23224
949,1,74066
949,3,77921
949,8,75199
949,13,48329
949,154,81953
949,807,108190
949,815,79911
949,817,76051
949,821,32793
949,822,70423
949,825,75600
949,826,73304
949,828,50138
949,830,76533
949,831,77397
949,832,63379
949,836,77202
949,837,80019
949,838,74602
950,1,122126
950,3,46390
950,4,45801
950,8,77262
950,13,45473
950,18,69611
950,20,74741
950,154,129804
950,807,103910
950,815,68051
950,817,69279
950,821,69911
950,822,68059
950,825,69092
950,826,69375
950,828,47518
950,830,76908
950,831,85946
950,832,72855
950,835,70178
950,836,75347
950,837,72187
951,1,30001
951,3,29709
951,4,29751
951,8,30498
951,13,59616
951,18,30580
951,154,31420
951,815,63200
951,817,78968
951,821,65206
951,822,29841
951,825,30585
951,826,80188
951,828,60962
951,830,30553
951,831,30259
951,832,30805
951,835,30805
951,836,88584
952,4,44782
952,8,44276
952,13,65783
952,18,44870
952,20,65863
952,154,80863
952,807,22176
952,815,44597
952,817,88658
952,821,45636
952,822,44299
952,825,68130
952,826,68280
952,828,68859
952,830,44717
952,831,46066
952,832,45811
952,835,45680
952,836,48941
952,837,54939
953,1,26315
953,3,54378
953,4,52348
953,13,50116
953,18,51216
953,20,50675
953,154,58601
953,807,52279
953,815,51322
953,817,60381
953,821,53451
953,822,77515
953,825,121514
953,826,140225
953,828,86953
953,830,51063
953,831,101108
953,832,55850
953,836,26517
953,837,82789
954,1,22243
954,3,45194
954,4,27952
954,8,46083
954,13,22925
954,20,44958
954,154,78849
954,807,45987
954,815,47313
954,817,46890
954,821,47340
954,822,22184
954,825,23162
954,826,45627
954,828,46256
954,830,46495
954,831,47595
954,832,47962
954,836,49300
954,837,54801
955,1,20108
955,3,20058
955,4,40936
955,8,20593
955,13,39303
955,18,40825
955,20,20422
955,154,44720
955,807,20347
955,815,20614
955,817,39995
955,821,50760
955,822,19732
955,825,20772
955,826,24802
955,828,41642
955,830,42566
955,831,41383
955,832,43058
955,835,41526
955,836,26187
955,837,33405
956,1,80726
956,3,79104
956,4,79761
956,8,61577
956,13,78731
956,18,82165
956,154,61076
956,807,107270
956,815,77809
956,817,81222
956,821,78757
956,822,81362
956,825,86484
956,828,82766
956,830,57565
956,831,61375
956,832,74703
956,835,79706
956,836,82757
956,837,82606
957,1,59071
957,3,59110
957,4,90109
957,8,60040
957,13,87992
957,18,59681
957,20,60544
957,154,62514
957,807,60614
957,815,58390
957,817,60011
957,821,71392
957,822,59090
957,825,88455
957,826,60642
957,828,140373
957,830,61424
957,831,61124
957,832,60681
957,835,126967
957,836,31812
957,837,60133
958,1,43214
958,3,43584
958,4,43996
958,8,43808
958,13,44159
958,18,61433
958,20,43175
958,154,44730
958,807,45364
958,815,52630
958,817,44247
958,821,45348
958,822,43109
958,825,44041
958,826,50056
958,828,70379
958,830,44076
958,831,45743
958,832,45377
958,835,43557
958,836,46251
958,837,24254
959,1,55629
959,3,66993
959,4,57825
959,8,61060
959,13,54985
959,18,57819
959,20,57702
959,154,40164
959,807,58659
959,815,57835
959,817,56681
959,821,39425
959,822,37979
959,825,38193
959,826,62734
959,828,39466
959,830,57121
959,831,69564
959,832,62045
959,835,65711
959,836,59097
959,837,73422
960,1,1047253
960,3,1018746
960,4,1020685
960,8,1076359
960,13,1045663
960,20,1043676
960,154,1046178
960,807,1046047
960,815,1046719
960,817,1020932
960,821,1045669
960,822,1042836
960,826,1047188
960,830,1075739
960,831,1057826
960,835,1068843
960,839,1053906
961,1,23633
961,3,25550
961,4,74619
961,8,48395
961,13,47762
961,18,50845
961,20,50505
961,154,25340
961,807,48596
961,815,48570
961,817,47378
961,821,50665
961,822,48060
961,825,48262
961,826,49546
961,828,25145
961,830,48437
961,831,874834
961,832,49642
961,835,33275
961,836,25962
961,839,25539
962,1,110339
962,3,85866
962,4,84431
962,8,112004
962,13,114092
962,18,100838
962,20,82657
962,815,61563
962,817,112398
962,821,86986
962,822,153714
962,825,84329
962,826,84090
962,828,114989
962,830,112357
962,831,84891
962,832,114516
962,835,82862
962,836,85311
962,839,201708
963,1,23689
963,3,71887
963,4,73176
963,8,73805
963,13,71731
963,18,49383
963,807,75813
963,815,50971
963,817,48605
963,821,80602
963,822,23828
963,825,30679
963,826,81469
963,828,49978
963,830,76065
963,831,24697
963,832,48873
963,835,23928
963,836,77177
963,839,58706
964,1,45721
964,3,45823
964,4,45818
964,8,46006
964,13,22463
964,18,47717
964,20,46113
964,154,49170
964,807,45784
964,815,46326
964,817,48857
964,821,47902
964,822,25007
964,825,23072
964,826,45933
964,828,24011
964,830,45643
964,831,25131
964,832,45924
964,835,23452
964,836,50091
964,839,49229
965,1,47176
965,3,47675
965,4,48983
965,8,73218
965,13,71460
965,18,49248
965,20,72401
965,154,50579
965,815,47817
965,817,47490
965,821,24470
965,822,52320
965,825,72311
965,826,37837
965,828,25229
965,830,59601
965,831,24244
965,832,49059
965,835,48837
965,836,51241
965,839,77413
966,1,21709
966,3,21997
966,4,47632
966,8,45372
966,13,21863
966,18,22438
966,20,22035
966,154,46635
966,807,22134
966,815,22213
966,817,44530
966,821,48308
966,822,22396
966,825,44655
966,826,45530
966,828,32608
966,830,21775
966,831,23540
966,832,22747
966,835,23897
966,839,23866
967,1,3492409
967,3,3491371
967,4,3517428
967,13,3554774
967,18,3569001
967,20,3524541
967,807,3518090
967,815,3490688
967,817,3572090
967,821,3538573
967,822,3542270
967,825,3542704
967,826,3546767
967,828,25395
967,830,3563738
967,831,3491420
967,832,3491881
967,835,49401
967,836,3518952
967,839,3494144
968,1,43955
968,3,44971
968,4,44676
968,8,44046
968,13,43314
968,20,43583
968,154,45365
968,807,43316
968,815,43320
968,817,43852
968,821,44134
968,825,27068
968,826,21896
968,828,22991
968,830,21221
968,831,53205
968,832,43696
968,835,69514
968,836,56344
968,839,47061
969,1,21709
969,4,22484
969,8,22033
969,13,21568
969,20,21988
969,807,46289
969,815,22045
969,822,21440
969,825,53525
969,826,49585
969,830,22208
969,832,21762
969,838,39562
969,839,22154
969,840,44673
969,841,28591
970,1,81020
970,4,76158
970,8,82278
970,13,121113
970,20,97435
970,154,112596
970,807,115751
970,815,123019
970,817,80938
970,822,91270
970,825,99165
970,826,75982
970,828,79963
970,830,80648
970,832,74891
970,835,75876
970,838,77058
970,839,108812
970,841,29443
971,1,61369
971,4,49645
971,8,52286
971,13,49944
971,20,49016
971,154,50040
971,807,51769
971,815,48962
971,817,50512
971,822,52908
971,826,50450
971,828,25576
971,830,25174
971,832,25001
971,835,53886
971,836,26542
971,839,49169
971,840,24915
972,1,29739
972,8,30152
972,13,59843
972,20,30097
972,807,30280
972,815,29868
972,822,29356
972,825,36559
972,826,29991
972,828,62890
972,830,29567
972,832,29973
972,836,62065
972,838,66004
972,839,30253
972,840,29791
973,1,43266
973,4,68967
973,13,85970
973,20,44806
973,154,45507
973,807,44852
973,815,48189
973,817,43729
973,822,21689
973,825,71569
973,826,44352
973,828,45770
973,832,44366
973,835,70671
973,836,23445
973,838,22547
973,839,45259
973,840,44171
974,1,24155
974,8,24833
974,13,49476
974,18,50522
974,20,24306
974,154,24660
974,815,91824
974,817,24183
974,822,24308
974,825,51019
974,826,24406
974,828,24949
974,830,51021
974,832,24427
974,835,25472
974,836,25813
974,838,24768
974,839,73437
974,840,51938
975,1,23061
975,4,23526
975,8,47260
975,20,54941
975,154,31256
975,807,26764
975,815,23229
975,817,23309
975,822,22946
975,825,28869
975,826,124462
975,828,24047
975,835,24423
975,836,75959
975,838,23267
975,839,23409
975,840,22790
976,1,1373445
976,4,1349508
976,8,1637077
976,13,1347157
976,20,1375358
976,154,1395069
976,807,1350542
976,815,1645436
976,817,1372037
976,822,1385158
976,825,1348223
976,828,1364907
976,832,1349699
976,836,1426360
976,838,1371155
976,839,1381084
976,840,1350680
977,1,20761
977,8,21662
977,13,20977
977,20,21750
977,154,22026
977,807,21977
977,815,22030
977,817,21713
977,822,22387
977,826,72020
977,828,22339
977,832,21659
977,835,22233
977,836,22414
977,838,37920
977,839,22176
977,840,21332
978,1,27733
978,4,28269
978,8,57533
978,13,27583
978,20,63567
978,154,57359
978,807,30841
978,815,28942
978,817,27910
978,822,27858
978,825,28099
978,826,97063
978,828,28825
978,830,57203
978,836,91052
978,838,29337
978,839,29194
978,840,58184
979,1,21338
979,4,22399
979,8,21919
979,20,22317
979,154,22638
979,807,31860
979,814,22399
979,815,24017
979,822,22681
979,825,22684
979,826,22273
979,828,49276
979,830,33605
979,832,22745
979,835,22684
979,836,47211
979,838,28616
979,839,22441
979,840,21804
980,1,44394
980,4,24158
980,8,75869
980,13,45759
980,20,48093
980,154,45681
980,807,47046
980,815,78457
980,817,46080
980,822,45882
980,825,69473
980,826,45785
980,828,71012
980,832,48465
980,835,50876
980,838,53081
980,839,76210
980,840,47806
981,1,23725
981,4,24442
981,8,25367
981,13,25078
981,20,24307
981,154,57740
981,807,24418
981,815,25377
981,817,23951
981,822,23728
981,825,24384
981,826,25826
981,828,25310
981,830,64061
981,832,24865
981,835,31008
981,836,25212
981,839,24432
981,840,26131
982,1,107613
982,4,91832
982,13,184389
982,154,126052
982,807,210176
982,815,140626
982,817,138277
982,822,110332
982,825,175128
982,826,85095
982,828,219000
982,832,115590
982,835,142157
982,836,209772
982,838,149174
982,839,172632
982,840,121693
983,1,23489
983,4,25798
983,13,23791
983,20,23695
983,154,49331
983,807,50586
983,815,24314
983,817,24199
983,822,23676
983,825,23766
983,828,24719
983,830,23652
983,835,25558
983,836,25060
983,838,24580
983,839,24456
983,840,24109
983,842,25044
984,1,22724
984,4,24636
984,8,23699
984,13,22956
984,154,22781
984,807,23199
984,815,23634
984,817,23796
984,822,22876
984,825,23065
984,830,22620
984,835,25618
984,836,74294
984,838,46829
984,839,24078
984,840,46211
984,842,47757
985,1,23402
985,4,23796
985,8,23575
985,13,23772
985,20,47920
985,154,24897
985,815,24326
985,817,23604
985,822,46713
985,825,50380
985,826,24883
985,828,25841
985,830,47748
985,832,24525
985,836,31334
985,838,23578
985,839,24502
985,840,49446
985,843,48629
986,1,52598
986,4,22655
986,8,22540
986,13,22055
986,20,54416
986,154,51796
986,807,22587
986,815,45431
986,822,21758
986,825,22507
986,828,22736
986,830,22570
986,832,45887
986,836,23358
986,838,28044
986,839,22665
986,840,21825
986,842,22709
987,1,80460
987,4,77315
987,8,78920
987,13,76994
987,20,77492
987,154,97599
987,807,79582
987,815,77473
987,817,85488
987,822,77392
987,828,80819
987,830,100581
987,832,79709
987,836,64363
987,840,104583
987,842,80240
987,843,80943
988,1,21274
988,4,22541
988,8,21609
988,13,21449
988,20,21221
988,154,21850
988,807,29724
988,815,21869
988,817,23477
988,822,21478
988,825,21875
988,828,22176
988,830,21269
988,832,21956
988,836,22959
988,838,22125
988,839,21865
988,840,65064
988,842,21519
988,843,21598
989,1,21821
989,4,22573
989,8,21421
989,20,21787
989,154,23054
989,807,22628
989,815,22327
989,817,21440
989,822,21664
989,825,21983
989,830,20953
989,832,23868
989,838,22474
989,839,21854
989,840,46901
989,843,44509
989,844,45078
990,1,24302
990,4,49574
990,8,25018
990,20,24524
990,154,76801
990,807,48836
990,815,49669
990,822,26105
990,825,49735
990,828,25194
990,830,30381
990,832,51075
990,838,50212
990,839,49315
990,840,58250
990,842,49792
990,843,61599
990,844,50702
990,845,50365
991,1,22464
991,4,24110
991,8,22913
991,20,23009
991,154,46716
991,807,46951
991,815,45190
991,817,45733
991,822,22097
991,825,22973
991,828,22785
991,830,45311
991,832,47052
991,838,23730
991,839,45918
991,840,22661
991,842,58600
991,843,47242
991,844,23392
991,845,46439
992,1,41706
992,4,78081
992,8,51161
992,20,40860
992,154,44482
992,815,54283
992,817,19925
992,822,20192
992,825,57386
992,828,117112
992,830,19765
992,832,42483
992,838,83728
992,840,40973
992,842,42069
992,843,63257
992,844,43088
993,1,22085
993,4,21721
993,20,46327
993,815,44680
993,817,21618
993,822,23213
993,825,22917
993,828,22100
993,830,21740
993,832,22409
993,838,27416
993,839,47910
993,840,21351
993,843,45103
993,844,21995
993,845,67948
994,1,23739
994,4,24241
994,8,24263
994,20,23964
994,154,49309
994,807,25213
994,815,29379
994,817,24542
994,822,24020
994,825,24237
994,828,24291
994,830,24111
994,832,24874
994,838,52255
994,839,24663
994,840,89843
994,842,24296
994,843,24326
994,844,23870
994,845,82543
995,1,23335
995,4,23099
995,8,23645
995,20,23529
995,154,24400
995,807,24521
995,815,47804
995,817,23279
995,822,23775
995,825,24008
995,828,23529
995,830,23137
995,832,24416
995,838,64545
995,839,25353
995,842,24107
995,844,23666
995,845,23531
996,1,24310
996,4,50577
996,8,24289
996,20,63641
996,154,29996
996,807,25016
996,817,24309
996,822,58621
996,825,25419
996,828,24295
996,830,24395
996,832,25423
996,838,24399
996,840,26576
996,843,24297
996,844,25026
996,845,26273
997,1,42225
997,4,21588
997,8,21552
997,20,23912
997,154,22121
997,815,22863
997,817,43209
997,825,22138
997,828,21519
997,830,21214
997,832,49592
997,838,69083
997,839,22527
997,840,44480
997,842,22011
997,844,21364
997,845,47932
998,1,28982
998,4,56754
998,8,67558
998,20,56851
998,154,29254
998,807,28719
998,815,57487
998,817,56195
998,822,27894
998,825,28450
998,828,28207
998,830,56458
998,832,57152
998,838,56942
998,839,29410
998,840,27774
998,842,58442
998,844,27865
998,845,28224
999,1,18978
999,4,61002
999,8,39635
999,20,18657
999,154,62688
999,807,61148
999,815,25130
999,822,52467
999,825,82296
999,828,18840
999,830,58126
999,832,60327
999,838,39399
999,839,19570
999,840,39002
999,842,39318
999,843,39294
999,844,61120
999,845,45884
1000,1,21480
1000,4,21795
1000,8,46300
1000,20,23111
1000,154,21733
1000,807,44616
1000,815,22561
1000,817,21364
1000,822,21337
1000,825,25126
1000,828,22640
1000,832,21914
1000,838,21732
1000,839,22258
1000,840,21291
1000,842,21684
1000,843,21831
1000,845,21509
1001,1,41747
1001,8,61818
1001,20,41835
1001,154,43528
1001,815,42824
1001,822,73267
1001,825,44325
1001,828,42269
1001,830,42283
1001,832,42366
1001,838,65942
1001,839,42807
1001,840,42633
1001,842,43089
1001,843,47400
1001,845,42130
1002,1,23728
1002,8,23862
1002,20,56520
1002,154,24779
1002,807,49690
1002,815,25655
1002,817,24805
1002,822,23763
1002,825,38563
1002,828,55567
1002,830,24003
1002,832,25774
1002,838,24094
1002,839,24827
1002,840,26440
1002,842,27792
1002,844,24084
1002,845,25245
1003,1,28946
1003,4,29922
1003,8,29513
1003,20,28722
1003,154,29517
1003,807,31183
1003,815,84879
1003,817,28779
1003,822,28542
1003,825,89443
1003,828,28860
1003,830,29681
1003,832,30242
1003,838,30234
1003,840,28767
1003,842,28931
1003,843,59376
1003,844,29310
1003,845,64499
1004,1,29551
1004,4,30348
1004,8,29531
1004,20,29798
1004,154,30469
1004,807,30625
1004,815,29924
1004,817,37446
1004,822,29794
1004,825,29904
1004,828,60197
1004,830,29370
1004,832,30021
1004,838,29636
1004,839,30642
1004,840,29266
1004,843,29418
1004,844,30397
1004,845,29912
1005,1,22614
1005,4,27454
1005,8,22781
1005,20,22748
1005,154,23692
1005,807,23555
1005,815,23635
1005,817,22864
1005,822,22777
1005,825,29007
1005,828,23244
1005,830,28789
1005,832,23477
1005,838,23159
1005,839,23316
1005,840,53461
1005,842,23376
1005,843,23110
1005,844,65563
1005,845,47307
1006,1,47608
1006,8,23714
1006,20,24449
1006,154,35104
1006,807,24681
1006,815,25723
1006,822,23478
1006,825,23723
1006,828,23940
1006,830,23446
1006,832,29319
1006,838,48260
1006,839,24534
1006,840,83954
1006,842,48084
1006,843,23819
1006,844,34812
1006,845,47401
1007,1,44668
1007,8,22017
1007,20,44435
1007,154,46159
1007,807,23037
1007,815,23755
1007,817,22022
1007,822,68504
1007,825,22390
1007,828,31406
1007,830,44263
1007,832,22660
1007,838,22174
1007,839,50562
1007,840,47822
1007,842,45625
1007,843,45608
1007,844,22588
1007,845,22732
1008,1,22641
1008,4,56799
1008,8,22766
1008,20,45234
1008,154,23403
1008,815,23505
1008,817,23300
1008,822,45682
1008,825,23115
1008,828,23377
1008,830,23432
1008,832,47709
1008,838,22618
1008,839,58424
1008,840,48891
1008,842,23757
1008,843,23422
1008,844,23593
1008,845,23273
1009,1,21283
1009,4,21726
1009,20,22630
1009,154,22354
1009,815,22112
1009,817,21061
1009,822,42889
1009,825,21587
1009,830,21057
1009,832,21964
1009,838,22317
1009,839,21979
1009,840,22189
1009,842,22493
1009,843,41012
1009,844,21828
1009,845,22755
1010,1,21515
1010,8,23299
1010,9,77229
1010,20,21995
1010,154,29981
1010,807,21588
1010,815,23234
1010,817,33027
1010,822,22014
1010,825,22388
1010,826,22086
1010,830,21157
1010,840,22471
1010,841,27172
1010,842,21269
1010,844,22306
1010,846,21627
1010,847,43232
1010,848,21780
1011,1,48579
1011,8,51268
1011,9,48980
1011,20,82633
1011,154,32082
1011,807,50751
1011,815,53934
1011,817,25676
1011,822,49298
1011,825,50930
1011,826,57269
1011,830,50928
1011,832,95562
1011,840,60938
1011,841,52605
1011,842,52041
1011,844,48876
1011,846,48892
1011,847,49545
1011,848,50501
1012,1,46241
1012,8,23888
1012,9,32627
1012,20,45065
1012,154,46781
1012,807,24107
1012,815,23733
1012,817,23506
1012,822,46279
1012,825,47347
1012,826,86513
1012,830,45588
1012,832,68410
1012,840,46981
1012,841,50321
1012,842,67431
1012,844,47148
1012,846,106900
1012,847,48297
1012,848,23215
1013,1,19993
1013,8,21401
1013,9,56809
1013,20,19981
1013,154,20906
1013,807,42195
1013,815,20939
1013,817,20884
1013,822,20006
1013,825,40977
1013,826,21013
1013,830,20973
1013,832,19755
1013,840,23099
1013,841,20776
1013,844,40239
1013,846,41899
1013,847,41226
1013,848,20720
1014,1,44776
1014,8,44891
1014,9,44096
1014,20,45389
1014,154,45111
1014,807,22193
1014,815,45677
1014,817,45081
1014,822,44052
1014,825,45017
1014,826,55870
1014,830,44957
1014,832,43013
1014,840,23321
1014,841,45888
1014,842,44658
1014,844,45284
1014,846,21579
1014,847,44288
1014,848,60936
1015,1,24266
1015,8,26299
1015,9,23946
1015,20,24483
1015,154,24219
1015,807,25532
1015,815,28463
1015,817,24269
1015,822,49806
1015,825,25419
1015,826,24023
1015,830,24011
1015,832,23795
1015,840,24591
1015,841,35651
1015,842,48019
1015,844,51669
1015,846,25026
1015,847,26165
1015,848,25062
1016,1,23662
1016,8,50008
1016,9,48329
1016,20,23782
1016,154,24071
1016,807,24030
1016,815,24076
1016,817,23927
1016,822,47450
1016,825,24381
1016,826,23825
1016,830,23426
1016,832,24727
1016,840,23727
1016,841,23884
1016,842,23485
1016,844,23732
1016,847,23686
1016,848,37950
1017,1,30186
1017,8,29975
1017,9,29792
1017,20,60512
1017,154,30837
1017,807,30884
1017,815,37286
1017,817,31031
1017,822,30412
1017,825,30832
1017,826,30233
1017,830,30118
1017,832,29920
1017,840,30849
1017,841,62539
1017,842,30228
1017,844,30203
1017,846,30576
1017,847,69444
1017,848,30279
1018,1,30067
1018,8,21709
1018,9,21525
1018,20,47487
1018,154,22265
1018,807,21985
1018,815,22330
1018,817,22305
1018,822,22552
1018,825,61776
1018,826,25091
1018,830,21110
1018,832,21266
1018,840,21982
1018,841,21672
1018,842,22239
1018,844,21878
1018,846,21547
1018,847,22772
1018,848,21225
1019,1,28905
1019,8,28364
1019,9,28694
1019,20,66489
1019,154,33562
1019,807,28926
1019,815,97043
1019,817,56797
1019,822,56670
1019,825,32767
1019,826,58188
1019,830,55777
1019,832,27980
1019,840,59474
1019,842,27905
1019,844,56906
1019,846,56194
1019,847,30245
1019,848,28954
1020,1,178866
1020,8,91635
1020,9,104058
1020,20,103762
1020,154,113323
1020,807,62874
1020,817,21224
1020,822,84892
1020,825,125009
1020,826,89559
1020,830,101859
1020,832,64038
1020,840,106542
1020,841,91577
1020,842,90106
1020,844,62780
1020,846,41644
1020,847,104429
1020,848,83740
1021,1,44270
1021,8,22205
1021,9,21754
1021,20,24819
1021,154,22035
1021,807,21734
1021,815,21901
1021,817,22498
1021,822,55072
1021,825,21618
1021,826,23002
1021,830,42869
1021,832,21832
1021,840,43648
1021,841,23218
1021,842,22104
1021,844,21575
1021,846,26066
1021,847,21333
1021,848,23676
1022,1,23497
1022,8,90942
1022,9,24247
1022,20,45649
1022,154,22912
1022,807,46475
1022,815,23133
1022,817,27620
1022,822,22579
1022,825,22584
1022,826,22834
1022,832,59291
1022,840,48024
1022,841,23044
1022,842,22772
1022,844,22449
1022,846,23182
1022,847,22442
1022,848,22506
1023,1,47643
1023,8,56961
1023,9,55702
1023,20,88670
1023,154,51602
1023,807,24092
1023,815,25340
1023,817,24320
1023,822,23700
1023,825,49378
1023,826,24479
1023,830,55514
1023,832,27010
1023,840,43257
1023,841,25698
1023,842,24363
1023,844,23833
1023,846,24311
1023,847,24198
1023,848,29830
1024,1,28930
1024,8,29992
1024,9,59354
1024,20,29384
1024,154,73032
1024,807,58715
1024,815,29082
1024,817,30756
1024,822,29234
1024,825,60319
1024,826,63510
1024,830,28846
1024,832,30623
1024,840,98130
1024,841,58030
1024,842,32482
1024,844,29168
1024,846,30397
1024,847,38752
1024,848,28606
1025,1,29751
1025,8,61550
1025,9,60764
1025,20,29860
1025,807,64050
1025,815,30271
1025,817,36031
1025,822,29436
1025,825,30509
1025,826,60324
1025,830,29978
1025,832,30103
1025,840,30168
1025,841,68420
1025,842,29935
1025,844,58949
1025,846,29290
1025,847,29857
1025,848,29854
1026,1,47173
1026,8,47632
1026,9,49704
1026,20,47245
1026,154,23478
1026,807,24132
1026,815,46181
1026,817,23292
1026,822,46157
1026,825,48129
1026,826,23293
1026,832,23476
1026,840,23292
1026,841,46763
1026,842,23180
1026,844,77362
1026,846,49296
1026,847,23792
1026,848,46655
1027,1,22269
1027,8,45717
1027,9,47176
1027,20,21862
1027,154,24128
1027,807,22484
1027,815,22357
1027,817,22345
1027,822,22179
1027,825,23084
1027,826,44523
1027,830,24493
1027,832,44420
1027,840,22745
1027,841,43411
1027,842,45307
1027,844,47788
1027,847,22887
1027,848,44195
1028,1,23943
1028,8,49230
1028,9,24164
1028,154,24583
1028,807,47929
1028,815,24207
1028,817,23751
1028,822,47970
1028,825,49660
1028,826,51277
1028,830,47160
1028,832,24784
1028,840,49762
1028,841,49436
1028,842,48455
1028,844,53001
1028,846,50454
1028,847,52450
1028,848,81018
1029,1,69030
1029,8,47304
1029,9,101160
1029,20,46177
1029,154,47247
1029,807,69687
1029,815,46221
1029,817,60251
1029,822,46358
1029,825,47370
1029,826,46137
1029,830,68068
1029,832,22770
1029,840,48187
1029,841,46679
1029,842,46506
1029,844,46008
1029,846,46736
1029,847,68140
1029,848,46144
1030,1,22178
1030,8,22410
1030,9,21688
1030,20,47629
1030,154,21968
1030,807,21578
1030,815,22230
1030,817,43528
1030,822,21145
1030,825,21531
1030,826,21496
1030,830,21023
1030,832,43394
1030,840,50620
1030,841,44165
1030,844,42971
1030,846,22974
1030,847,22272
1030,848,22028
1031,1,38215
1031,8,44798
1031,20,64299
1031,154,23280
1031,815,38929
1031,822,38344
1031,826,64047
1031,832,65696
1031,839,41309
1031,841,66137
1031,842,42377
1031,844,63476
1031,846,63721
1031,847,21417
1031,848,60156
1031,849,63464
1032,1,21729
1032,8,21459
1032,154,22444
1032,815,22761
1032,817,21603
1032,822,21376
1032,825,21977
1032,826,22197
1032,830,42028
1032,832,47856
1032,840,22118
1032,841,21667
1032,842,44230
1032,844,39715
1032,846,22406
1032,847,21697
1032,848,21505
1032,849,22745
1033,1,67010
1033,8,49427
1033,20,50166
1033,154,22591
1033,815,45314
1033,817,43993
1033,822,65122
1033,825,23621
1033,826,46253
1033,830,42797
1033,832,49569
1033,839,46141
1033,840,67672
1033,841,67196
1033,842,22740
1033,844,44830
1033,846,45754
1033,847,64599
1033,848,45220
1033,849,133867
1034,1,28805
1034,8,80675
1034,20,29439
1034,154,33816
1034,817,29559
1034,822,64173
1034,830,56481
1034,832,64765
1034,839,30768
1034,840,28716
1034,841,28355
1034,842,29414
1034,844,29520
1034,846,30289
1034,847,29302
1034,848,62142
1034,849,31371
1035,1,57808
1035,8,29296
1035,20,56519
1035,154,59180
1035,807,86103
1035,817,84811
1035,822,56596
1035,825,58323
1035,826,56401
1035,830,58101
1035,832,64636
1035,839,28093
1035,840,56209
1035,841,55585
1035,842,56662
1035,844,29419
1035,846,56823
1035,847,85414
1035,848,56275
1035,849,85831
1036,1,45230
1036,8,44511
1036,20,21820
1036,154,47222
1036,815,22641
1036,817,21837
1036,822,67060
1036,825,24148
1036,826,45115
1036,830,43133
1036,832,44244
1036,839,22366
1036,840,44739
1036,841,44037
1036,842,44635
1036,844,22274
1036,846,43860
1036,847,44597
1036,848,43467
1036,849,44797
1037,1,23298
1037,8,22960
1037,20,22982
1037,154,23636
1037,815,23175
1037,817,23586
1037,822,25548
1037,825,50495
1037,826,23769
1037,830,23314
1037,839,24305
1037,840,23689
1037,842,22681
1037,844,55778
1037,846,23046
1037,848,22738
1037,849,47009
1038,1,1573178
1038,8,1545439
1038,154,1556124
1038,815,1551682
1038,817,1549135
1038,822,1546674
1038,825,40078
1038,826,1550059
1038,830,1548945
1038,832,1546767
1038,839,1548513
1038,840,1517308
1038,841,1577303
1038,842,1543975
1038,844,24344
1038,846,1546621
1038,847,1553187
1038,848,1557908
1038,849,1549465
1039,1,2800388
1039,8,2741369
1039,20,2812686
1039,154,2705017
1039,815,2804880
1039,817,2804005
1039,822,2802282
1039,826,2799562
1039,839,17455
1039,840,1480049
1039,844,2786368
1039,846,2805287
1039,847,2781685
1039,848,2803954
1040,1,41352
1040,8,33317
1040,20,29395
1040,154,60042
1040,815,29602
1040,817,30112
1040,822,29750
1040,825,30188
1040,826,29662
1040,830,28748
1040,839,30068
1040,841,29767
1040,842,59179
1040,844,30261
1040,846,68476
1040,847,89273
1040,848,60322
1040,849,29862
1041,1,47163
1041,8,55881
1041,20,46982
1041,154,23635
1041,807,45386
1041,815,45492
1041,817,44689
1041,822,22625
1041,825,46130
1041,826,53353
1041,830,44674
1041,832,45144
1041,841,45254
1041,842,45542
1041,844,45671
1041,846,21991
1041,847,22496
1041,848,23562
1041,849,48800
1042,1,27162
1042,8,29061
1042,20,26666
1042,154,26985
1042,815,52812
1042,817,26999
1042,822,26512
1042,825,27300
1042,826,60154
1042,830,26394
1042,832,27299
1042,839,28535
1042,840,73797
1042,841,26473
1042,842,27204
1042,844,26940
1042,846,62557
1042,847,32991
1042,848,52169
1042,849,26739
1043,1,61307
1043,8,29863
1043,20,70431
1043,154,61621
1043,815,60540
1043,817,30204
1043,822,59729
1043,825,30708
1043,826,60086
1043,830,29427
1043,832,60564
1043,839,30559
1043,840,103385
1043,841,29745
1043,844,30243
1043,846,59886
1043,847,29707
1043,848,59322
1043,849,29892
1044,1,23860
1044,8,85301
1044,20,49423
1044,154,58108
1044,815,25163
1044,817,46678
1044,822,46251
1044,825,178516
1044,826,23417
1044,830,69561
1044,832,47447
1044,839,49194
1044,840,47380
1044,841,25432
1044,842,46957
1044,844,47962
1044,846,46370
1044,847,45580
1044,848,45092
1044,849,61337
1045,1,1212385
1045,8,1219087
1045,20,1207260
1045,815,1212348
1045,817,1209156
1045,822,1233550
1045,825,1247004
1045,826,1224466
1045,830,1240007
1045,832,1207304
1045,839,1210276
