raceId,driverId,average_qualifying_time
211,63,79694.0
211,64,79860.0
211,65,79105.0
211,71,79674.0
211,75,80961.0
211,76,80516.0
211,77,80199.0
211,78,79468.0
211,79,80606.0
212,14,77521.0
212,15,80452.0
212,21,78385.0
212,22,80255.0
212,23,78423.0
212,30,78313.0
212,35,76525.0
212,44,79157.0
212,49,76791.0
212,50,80582.0
212,55,77717.0
212,56,78873.0
212,57,77737.0
212,63,80079.0
212,64,81029.0
212,65,78494.0
212,71,80089.0
212,75,80103.0
212,76,81060.0
212,77,78041.0
212,79,80672.0
212,81,79323.0
213,14,78466.0
213,15,80370.0
213,21,78750.0
213,22,78388.0
213,23,78869.0
213,25,79286.0
213,30,78095.0
213,35,78108.0
213,44,79034.0
213,49,78464.0
213,50,80102.0
213,55,78899.0
213,56,79503.0
213,57,78916.0
213,63,80336.0
213,64,80175.0
213,65,79622.0
213,71,80129.0
213,75,80370.0
213,76,80491.0
213,79,81034.0
213,81,80357.0
214,14,75270.0
214,15,74957.0
214,21,75453.0
214,22,75876.0
214,23,74755.0
214,25,74986.0
214,30,74548.0
214,35,74800.0
214,49,74749.0
214,50,76941.0
214,55,75228.0
214,56,74860.0
214,57,75339.0
214,58,78280.0
214,63,77256.0
214,64,76536.0
214,65,76018.0
214,71,76729.0
214,75,75876.0
214,76,76149.0
214,79,77563.0
214,82,77538.0
215,14,82279.0
215,15,83366.0
215,21,82371.0
215,22,85525.0
215,23,82277.0
215,25,82344.0
215,30,81977.0
215,35,81598.0
215,49,81732.0
215,50,85010.0
215,55,82392.0
215,56,82342.0
215,57,81797.0
215,58,85154.0
215,63,84478.0
215,64,84239.0
215,65,82368.0
215,71,83271.0
215,75,83887.0
215,76,84067.0
215,79,84553.0
215,82,
216,14,102687.0
216,15,103226.0
216,21,101896.0
216,22,103272.0
216,23,102498.0
216,30,102181.0
216,35,102967.0
216,49,102421.0
216,50,105811.0
216,55,102493.0
216,56,103209.0
216,57,102034.0
216,58,105942.0
216,63,105372.0
216,64,104069.0
216,65,103660.0
216,71,103361.0
216,75,104112.0
216,76,103927.0
216,77,101873.0
216,79,106499.0
216,82,104552.0
224,14,95351.0
224,21,95898.0
224,22,94474.0
224,30,93125.0
224,35,92371.0
224,44,95330.0
224,49,94494.0
224,50,95338.0
224,55,94257.0
224,56,92889.0
224,57,94054.0
224,63,94832.0
224,64,96298.0
224,65,95453.0
224,71,92509.0
224,73,96198.0
224,77,94344.0
224,79,95715.0
224,83,96109.0
224,84,96286.0
225,14,80167.0
225,22,79092.0
225,30,79474.0
225,35,79254.0
225,44,80426.0
225,49,79799.0
225,50,80157.0
225,55,79484.0
225,56,79951.0
225,57,79607.0
225,58,
225,63,80000.0
225,64,
225,65,80144.0
225,69,83174.0
225,71,78111.0
225,73,80440.0
225,77,79762.0
225,79,80427.0
225,83,81491.0
225,84,79519.0
225,85,83454.0
226,14,92001.0
226,22,91404.0
226,30,90598.0
226,35,90907.0
226,44,92177.0
226,49,92130.0
226,50,91615.0
226,55,91038.0
226,56,92058.0
226,57,91801.0
226,58,92502.0
226,63,92903.0
226,64,93424.0
226,65,93256.0
226,69,94830.0
226,71,90346.0
226,73,93752.0
226,77,91262.0
226,79,92407.0
226,83,93727.0
226,84,92696.0
226,85,95651.0
227,14,80888.0
227,21,82921.0
227,22,80818.0
227,30,80149.0
227,35,79721.0
227,44,81509.0
227,49,81113.0
227,50,81367.0
227,55,80711.0
227,56,80931.0
227,57,81078.0
227,63,81458.0
227,64,82733.0
227,65,81210.0
227,71,78941.0
227,73,83620.0
227,77,81054.0
227,79,81812.0
227,83,83139.0
227,84,81177.0
228,14,87688.0
228,21,90814.0
228,22,88632.0
228,30,86890.0
228,35,87220.0
228,44,89472.0
228,49,88785.0
228,50,89539.0
228,55,88009.0
228,56,88205.0
228,57,89079.0
228,63,88423.0
228,64,89989.0
228,65,89541.0
228,69,92037.0
228,71,87105.0
228,73,91316.0
228,77,88336.0
228,79,89892.0
228,83,90471.0
228,84,89099.0
228,85,
229,14,81460.0
229,21,82684.0
229,22,81504.0
229,30,80356.0
229,35,81963.0
229,44,82358.0
229,49,81929.0
229,50,82327.0
229,55,80918.0
229,56,81542.0
229,57,81688.0
229,63,82235.0
229,64,82682.0
229,65,82346.0
229,69,85059.0
229,71,80866.0
229,73,84976.0
229,77,81067.0
229,79,82460.0
229,83,83350.0
229,84,82519.0
229,85,85393.0
230,14,83416.0
230,21,85531.0
230,22,82379.0
230,30,81587.0
230,35,81084.0
230,44,82685.0
230,49,83195.0
230,50,83371.0
230,55,82061.0
230,56,82333.0
230,57,83070.0
230,63,83224.0
230,64,84468.0
230,65,83027.0
230,71,80650.0
230,73,85621.0
230,77,82125.0
230,79,84401.0
230,83,85274.0
230,84,83438.0
240,14,80422.0
240,22,82975.0
240,30,80382.0
240,44,81914.0
240,49,82872.0
240,50,87323.0
240,55,81041.0
240,56,81749.0
240,57,81399.0
240,63,82416.0
240,64,87792.0
240,65,80888.0
240,69,84443.0
240,71,80081.0
240,77,80906.0
240,79,82325.0
240,81,82468.0
240,85,85886.0
240,87,81779.0
240,88,82971.0
240,89,85225.0
240,90,86269.0
240,91,84723.0
240,92,85127.0
240,93,88106.0
240,94,84383.0
241,14,113241.0
241,22,116114.0
241,30,114272.0
241,44,118824.0
241,49,115583.0
241,50,117231.0
241,55,114637.0
241,56,114381.0
241,57,114529.0
241,63,114757.0
241,64,125932.0
241,65,117068.0
241,69,117167.0
241,71,114057.0
241,77,115276.0
241,79,117484.0
241,81,117092.0
241,85,121763.0
241,87,118660.0
241,88,118882.0
241,89,127298.0
241,90,124481.0
241,91,120751.0
241,92,124050.0
241,93,119539.0
241,94,118066.0
242,14,87459.0
242,22,89551.0
242,30,87274.0
242,44,90760.0
242,49,91358.0
242,50,92156.0
242,55,87813.0
242,56,88516.0
242,57,88343.0
242,63,91035.0
242,64,96624.0
242,65,89350.0
242,69,93071.0
242,71,87512.0
242,77,87282.0
242,79,91630.0
242,81,89582.0
242,85,95169.0
242,88,91913.0
242,89,92710.0
242,90,96065.0
242,91,93494.0
242,92,93892.0
242,93,93965.0
242,94,92445.0
242,95,89517.0
243,14,82332.0
243,22,83705.0
243,30,81452.0
243,44,85204.0
243,49,84802.0
243,50,85827.0
243,55,82052.0
243,56,83352.0
243,57,83833.0
243,63,84971.0
243,64,89540.0
243,65,83536.0
243,69,87345.0
243,71,82349.0
243,77,82071.0
243,79,85946.0
243,81,85053.0
243,84,84727.0
243,85,88094.0
243,89,86059.0
243,90,88963.0
243,91,87007.0
243,92,88598.0
243,93,87575.0
243,94,86619.0
243,95,83927.0
244,14,83109.0
244,22,85081.0
244,30,82742.0
244,44,85125.0
244,49,85661.0
244,50,89391.0
244,55,83754.0
244,56,84857.0
244,57,83857.0
244,63,86473.0
244,64,89244.0
244,65,83885.0
244,69,85969.0
244,71,81952.0
244,77,83220.0
244,79,85808.0
244,81,85447.0
244,84,84447.0
244,85,90149.0
244,87,84933.0
244,89,91542.0
244,90,89608.0
244,92,89039.0
244,93,88337.0
244,94,86913.0
244,96,87145.0
245,14,88091.0
245,22,89171.0
245,30,87661.0
245,44,89809.0
245,49,90017.0
245,55,88474.0
245,56,89021.0
245,57,88910.0
245,63,90657.0
245,64,94982.0
245,65,88498.0
245,69,91853.0
245,71,88039.0
245,77,88189.0
245,79,91382.0
245,81,90159.0
245,84,90255.0
245,85,92894.0
245,87,89641.0
245,89,92995.0
245,90,94000.0
245,92,92841.0
245,94,91445.0
245,96,91838.0
246,14,77925.0
246,22,78810.0
246,30,77512.0
246,44,79047.0
246,49,80309.0
246,55,78761.0
246,56,79845.0
246,57,79238.0
246,63,80796.0
246,64,84184.0
246,65,79555.0
246,69,81323.0
246,71,77225.0
246,77,79051.0
246,79,81930.0
246,81,81076.0
246,84,79384.0
246,85,83466.0
246,87,80527.0
246,89,81894.0
246,90,84865.0
246,92,83647.0
246,94,82104.0
246,96,80943.0
247,14,88947.0
247,22,90354.0
247,30,88397.0
247,44,91842.0
247,49,91602.0
247,55,89874.0
247,56,90083.0
247,57,90140.0
247,63,108639.0
247,64,96023.0
247,65,89867.0
247,69,94556.0
247,71,88124.0
247,77,89657.0
247,79,92087.0
247,84,90946.0
247,85,112398.0
247,87,90453.0
247,89,95323.0
247,90,96651.0
247,92,96076.0
247,94,92259.0
247,96,93166.0
247,97,94154.0
248,14,104540.0
248,22,105765.0
248,30,104465.0
248,44,107372.0
248,49,106801.0
248,55,106356.0
248,56,105846.0
248,57,105849.0
248,63,107507.0
248,64,112961.0
248,65,106315.0
248,69,109302.0
248,71,104385.0
248,77,105553.0
248,79,109402.0
248,85,113492.0
248,86,114625.0
248,87,106221.0
248,88,109716.0
248,89,109892.0
248,90,113405.0
248,94,109990.0
248,96,107636.0
248,97,108093.0
249,14,77366.0
249,22,80902.0
249,30,77558.0
249,44,80160.0
249,49,80413.0
249,55,78968.0
249,56,79499.0
249,57,78363.0
249,63,81624.0
249,64,84695.0
249,65,80072.0
249,69,80543.0
249,71,76982.0
249,77,78059.0
249,79,81702.0
249,83,81156.0
249,84,79748.0
249,85,84371.0
249,86,86570.0
249,87,80640.0
249,89,82081.0
249,90,84351.0
249,96,82161.0
249,97,83275.0
250,14,116254.0
250,22,118293.0
250,30,119079.0
250,44,118021.0
250,49,118148.0
250,55,114631.0
250,56,117001.0
250,57,115435.0
250,63,118224.0
250,64,129537.0
250,65,116085.0
250,69,121013.0
250,71,117768.0
250,77,114392.0
250,79,118551.0
250,83,119256.0
250,84,118314.0
250,85,122405.0
250,86,126407.0
250,87,116622.0
250,89,120990.0
250,90,123817.0
250,96,118356.0
250,97,121685.0
251,14,84462.0
251,22,85919.0
251,30,85026.0
251,44,87384.0
251,49,86541.0
251,55,85707.0
251,56,87271.0
251,57,85920.0
251,63,89028.0
251,64,92102.0
251,65,86433.0
251,69,89559.0
251,71,85699.0
251,77,85353.0
251,79,89287.0
251,83,89936.0
251,84,87067.0
251,85,90721.0
251,86,92470.0
251,87,86472.0
251,89,90515.0
251,90,90834.0
251,96,88741.0
251,97,88870.0
252,14,80537.0
252,22,82538.0
252,30,81301.0
252,44,82904.0
252,49,82226.0
252,55,82391.0
252,56,82831.0
252,57,83064.0
252,63,83936.0
252,64,87292.0
252,65,82322.0
252,69,84778.0
252,71,80905.0
252,77,81970.0
252,79,84287.0
252,83,84657.0
252,84,82588.0
252,85,86172.0
252,87,82914.0
252,89,84883.0
252,90,87523.0
252,96,83934.0
252,97,85179.0
252,98,92769.0
253,14,78738.0
253,22,81211.0
253,30,79150.0
253,44,82062.0
253,49,80749.0
253,55,80510.0
253,56,80488.0
253,57,80866.0
253,63,83058.0
253,64,85157.0
253,65,80653.0
253,69,83760.0
253,71,78972.0
253,77,79821.0
253,83,83328.0
253,84,81541.0
253,85,84696.0
253,87,80909.0
253,89,84900.0
253,90,86098.0
253,96,82059.0
253,97,83689.0
253,98,87853.0
253,99,84286.0
254,14,74013.0
254,22,75774.0
254,30,74284.0
254,44,75621.0
254,49,75561.0
254,55,74919.0
254,56,75354.0
254,63,77213.0
254,64,79579.0
254,65,75556.0
254,69,76887.0
254,71,74213.0
254,76,76339.0
254,77,74974.0
254,79,77014.0
254,81,78114.0
254,83,76596.0
254,85,80093.0
254,87,75652.0
254,88,76519.0
254,89,78212.0
254,90,79745.0
254,92,81405.0
254,96,76646.0
255,14,99155.0
255,22,100381.0
255,30,98023.0
255,44,100838.0
255,49,100010.0
255,55,98888.0
255,56,99621.0
255,57,98954.0
255,63,101355.0
255,64,106654.0
255,65,100349.0
255,69,103542.0
255,71,99032.0
255,77,99040.0
255,79,101977.0
255,81,102059.0
255,83,103102.0
255,85,106097.0
255,87,1002640.0
255,88,101592.0
255,89,104074.0
255,90,108267.0
255,91,102912.0
255,92,108289.0
256,14,
256,22,
256,30,
256,44,
256,49,
256,55,
256,56,
256,57,
256,63,
256,64,
256,65,
256,69,
256,71,
256,77,
256,79,
256,81,
256,83,
256,84,
256,85,
256,87,
256,89,
256,90,
256,91,
256,92,
257,22,78414.0
257,30,76290.0
257,44,79304.0
257,49,77806.0
257,50,78183.0
257,55,77385.0
257,56,78751.0
257,57,78122.0
257,65,79483.0
257,71,77554.0
257,77,78855.0
257,79,78194.0
257,81,77866.0
257,83,79975.0
257,84,78864.0
257,87,78246.0
257,91,77927.0
257,92,80729.0
257,94,78659.0
257,100,78321.0
257,101,81186.0
257,102,75962.0
257,103,79398.0
257,104,78204.0
257,105,79517.0
257,106,79524.0
258,22,72409.0
258,30,70440.0
258,44,74106.0
258,49,72686.0
258,50,72554.0
258,57,71683.0
258,65,74424.0
258,71,70771.0
258,77,71744.0
258,78,72372.0
258,79,73013.0
258,81,72866.0
258,83,74657.0
258,84,72351.0
258,87,72751.0
258,88,73932.0
258,91,73855.0
258,94,73529.0
258,100,73111.0
258,101,74748.0
258,102,70218.0
258,103,73613.0
258,104,72444.0
258,105,73016.0
258,106,74101.0
258,107,76536.0
259,22,
259,30,81885.0
259,44,84996.0
259,49,83119.0
259,57,83140.0
259,65,85114.0
259,71,82168.0
259,77,82113.0
259,78,82841.0
259,79,83322.0
259,81,83663.0
259,83,85295.0
259,84,83858.0
259,87,83703.0
259,91,83347.0
259,92,87143.0
259,94,84078.0
259,100,84852.0
259,101,86817.0
259,102,81548.0
259,103,84678.0
259,104,84472.0
259,105,84276.0
259,106,85991.0
259,107,87584.0
259,108,87881.0
259,109,82717.0
259,110,85234.0
261,14,83782.0
261,22,83594.0
261,30,81908.0
261,44,85577.0
261,49,84254.0
261,55,83700.0
261,56,84930.0
261,57,82660.0
261,65,86397.0
261,70,87685.0
261,71,82559.0
261,77,83715.0
261,79,83969.0
261,81,85018.0
261,84,83763.0
261,87,83981.0
261,92,88873.0
261,94,85247.0
261,100,85050.0
261,101,88151.0
261,103,85766.0
261,104,86084.0
261,105,84996.0
261,106,85161.0
261,108,90657.0
261,109,82983.0
262,14,87211.0
262,22,87554.0
262,30,86178.0
262,44,88950.0
262,49,87977.0
262,55,86277.0
262,56,87780.0
262,57,87616.0
262,65,88889.0
262,70,90160.0
262,71,87094.0
262,77,87059.0
262,79,87827.0
262,81,87989.0
262,84,88197.0
262,87,88579.0
262,92,92838.0
262,94,88847.0
262,100,89039.0
262,101,91632.0
262,103,90493.0
262,104,88882.0
262,105,88903.0
262,106,89403.0
262,109,88993.0
262,110,88694.0
263,22,77482.0
263,30,76707.0
263,44,78044.0
263,49,77830.0
263,50,77645.0
263,55,76954.0
263,56,77441.0
263,57,77768.0
263,65,78715.0
263,70,79066.0
263,71,76282.0
263,77,76959.0
263,79,78192.0
263,81,78936.0
263,84,78031.0
263,87,78381.0
263,94,78248.0
263,95,76359.0
263,100,78811.0
263,101,79771.0
263,103,78236.0
263,104,78568.0
263,105,78890.0
263,106,79863.0
263,110,77866.0
263,111,81829.0
264,14,86337.0
264,22,86271.0
264,30,84963.0
264,44,87785.0
264,49,87284.0
264,50,86841.0
264,55,85541.0
264,56,87065.0
264,57,86268.0
264,65,88340.0
264,70,88225.0
264,71,84960.0
264,77,84980.0
264,79,86414.0
264,81,87886.0
264,84,86768.0
264,87,86920.0
264,94,87522.0
264,100,88519.0
264,101,90690.0
264,103,88955.0
264,104,88231.0
264,105,88100.0
264,106,89299.0
264,110,88212.0
264,111,90722.0
265,14,105146.0
265,22,105939.0
265,30,104268.0
265,44,106185.0
265,49,105893.0
265,50,107316.0
265,55,104012.0
265,56,105911.0
265,57,105487.0
265,65,106630.0
265,70,107425.0
265,71,104026.0
265,77,103582.0
265,79,104718.0
265,81,106817.0
265,84,106218.0
265,87,105474.0
265,94,107402.0
265,100,108229.0
265,101,108870.0
265,103,106290.0
265,104,107102.0
265,105,108295.0
265,106,108681.0
265,110,107235.0
265,111,109204.0
266,14,80205.0
266,22,80952.0
266,30,78258.0
266,44,80929.0
266,49,80858.0
266,50,81141.0
266,55,81206.0
266,56,80698.0
266,65,82705.0
266,70,82513.0
266,71,78824.0
266,77,80219.0
266,79,80232.0
266,81,82311.0
266,84,80629.0
266,87,80984.0
266,94,81837.0
266,100,82487.0
266,101,82614.0
266,103,82038.0
266,104,81873.0
266,105,82379.0
266,106,82899.0
266,110,81946.0
266,111,84191.0
266,112,81498.0
267,14,142359.0
267,22,141163.0
267,30,141494.0
267,44,146079.0
267,49,142634.0
267,50,142218.0
267,55,142202.0
267,56,142074.0
267,57,142441.0
267,65,147155.0
267,71,141681.0
267,77,143895.0
267,79,148979.0
267,81,145114.0
267,84,144117.0
267,87,144048.0
267,94,143326.0
267,100,148156.0
267,101,147212.0
267,103,146044.0
267,104,150931.0
267,105,146738.0
267,110,145695.0
267,111,151755.0
267,112,146901.0
267,113,153885.0
268,14,84502.0
268,22,85946.0
268,44,85455.0
268,49,85628.0
268,50,85618.0
268,55,83844.0
268,56,85568.0
268,57,85528.0
268,65,84374.0
268,70,85733.0
268,71,84158.0
268,77,83978.0
268,79,85889.0
268,81,86002.0
268,84,85933.0
268,87,86574.0
268,94,86056.0
268,100,87894.0
268,101,88619.0
268,103,85718.0
268,104,86337.0
268,105,86832.0
268,109,86384.0
268,110,85540.0
268,111,88353.0
268,114,87846.0
269,14,81033.0
269,22,81796.0
269,44,82672.0
269,49,81921.0
269,50,82000.0
269,55,81517.0
269,56,82294.0
269,57,81251.0
269,65,83408.0
269,71,80766.0
269,77,80608.0
269,79,81590.0
269,81,82756.0
269,84,81656.0
269,87,82288.0
269,94,83243.0
269,100,84192.0
269,101,84514.0
269,103,83699.0
269,104,82132.0
269,105,83364.0
269,109,82369.0
269,110,82885.0
269,111,85649.0
269,113,85313.0
269,114,84438.0
270,22,83455.0
270,30,82762.0
270,44,84432.0
270,49,83431.0
270,50,84643.0
270,55,85182.0
270,56,84157.0
270,57,84122.0
270,65,84040.0
270,70,85557.0
270,71,82892.0
270,77,83677.0
270,79,84738.0
270,81,84079.0
270,84,85110.0
270,87,84770.0
270,93,87976.0
270,94,85294.0
270,95,83392.0
270,100,86272.0
270,101,87201.0
270,103,85595.0
270,104,85427.0
270,105,85511.0
270,110,85407.0
270,115,87168.0
271,22,98533.0
271,30,97209.0
271,44,100042.0
271,49,97742.0
271,55,97907.0
271,56,97880.0
271,57,97998.0
271,63,101805.0
271,65,97828.0
271,70,99721.0
271,71,97696.0
271,77,98570.0
271,79,99462.0
271,81,99030.0
271,84,98076.0
271,87,99266.0
271,89,105004.0
271,94,99548.0
271,95,97768.0
271,100,100978.0
271,101,101659.0
271,104,99868.0
271,105,100652.0
271,109,99483.0
271,115,100990.0
271,116,100577.0
272,22,77537.0
272,30,76197.0
272,44,78072.0
272,49,77962.0
272,55,77801.0
272,56,77667.0
272,57,76992.0
272,63,79844.0
272,65,77727.0
272,70,78331.0
272,71,76830.0
272,77,78070.0
272,79,78411.0
272,81,79610.0
272,84,77950.0
272,87,78237.0
272,93,82529.0
272,94,78957.0
272,95,76179.0
272,98,82422.0
272,101,80442.0
272,104,79061.0
272,105,78755.0
272,109,78806.0
272,115,80145.0
272,116,79153.0
337,1,115088.33333333333
337,3,115128.66666666667
337,4,114464.0
337,5,120313.0
337,9,115453.0
337,10,119728.0
337,13,114628.66666666667
337,15,119852.0
337,16,115506.0
337,17,114966.66666666667
337,18,115518.33333333333
337,20,114337.66666666667
337,22,115649.5
337,24,115625.5
337,30,115407.33333333333
337,37,116332.5
337,67,116227.0
337,153,117071.0
337,155,116405.5
337,807,116116.0
337,808,116393.0
337,810,120587.0
337,811,123204.0
337,812,124904.0
338,1,85115.0
338,3,84820.0
338,4,84509.33333333333
338,5,88797.0
338,9,85360.66666666667
338,10,89592.0
338,13,85131.66666666667
338,15,89111.0
338,16,85528.66666666667
338,17,84532.33333333333
338,18,84701.0
338,20,84263.0
338,22,85334.66666666667
338,24,85956.5
338,30,85049.66666666667
338,37,85918.0
338,67,85849.5
338,153,86092.0
338,155,86014.0
338,807,85807.0
338,808,86471.0
338,810,90185.0
338,811,90526.0
338,812,90613.0
339,1,113050.0
339,3,110216.66666666667
339,4,113044.0
339,5,112572.5
339,9,108095.0
339,10,112459.0
339,13,113283.0
339,15,112884.0
339,16,109159.33333333333
339,17,109807.66666666667
339,18,112211.0
339,20,108416.33333333333
339,22,110061.0
339,24,110138.0
339,30,110785.33333333333
339,37,107962.0
339,67,109076.0
339,153,109059.5
339,155,109342.0
339,807,109337.0
339,808,108356.0
339,810,119977.0
339,811,117269.0
339,812,116299.0
340,1,95201.0
340,3,95336.33333333333
340,4,95378.33333333333
340,5,99520.0
340,9,95754.0
340,10,99278.0
340,13,95515.33333333333
340,15,99399.0
340,16,96099.66666666667
340,17,95295.33333333333
340,18,95514.66666666667
340,20,95385.0
340,22,96206.0
340,24,97161.0
340,30,95948.33333333333
340,37,97035.0
340,67,96471.0
340,153,96332.5
340,155,96733.0
340,807,96848.0
340,808,96671.0
340,810,99783.0
340,811,100469.0
340,812,100578.0
341,1,81322.33333333333
341,3,81898.0
341,4,81481.0
341,5,84748.0
341,9,81813.33333333333
341,10,85475.0
341,13,81996.66666666667
341,15,84674.0
341,16,82306.5
341,17,80687.33333333333
341,18,81358.0
341,20,80851.0
341,22,83125.0
341,24,82969.0
341,30,81793.0
341,37,82118.5
341,67,82445.0
341,153,82400.0
341,155,82095.33333333333
341,807,82494.0
341,808,82557.5
341,810,85556.0
341,811,87122.0
341,812,86750.0
342,1,74878.33333333333
342,3,74702.33333333333
342,4,
342,5,77094.0
342,9,74571.33333333333
342,10,77377.0
342,13,74481.66666666667
342,15,77134.0
342,16,75381.5
342,17,74441.0
342,18,75136.66666666667
342,20,74635.0
342,22,75191.33333333333
342,24,75209.33333333333
342,30,74976.66666666667
342,37,75800.0
342,67,75687.0
342,153,76098.5
342,155,76083.5
342,807,75673.5
342,808,75529.0
342,810,77864.0
342,811,78509.0
342,812,79559.0
343,1,87037.66666666667
343,3,87247.33333333333
343,4,87734.5
343,5,90519.0
343,9,87410.33333333333
343,10,90744.0
343,13,87425.0
343,15,90237.0
343,16,87738.0
343,17,86871.0
343,18,87204.33333333333
343,20,86852.0
343,22,88364.0
343,24,88958.0
343,30,87350.33333333333
343,37,88013.0
343,67,88403.5
343,153,88500.0
343,155,87904.66666666667
343,807,88534.0
343,808,87479.0
343,810,91989.0
343,811,91266.0
343,812,92060.0
344,1,75507.33333333333
344,3,76140.66666666667
344,4,75734.33333333333
344,5,78237.0
344,9,75922.33333333333
344,10,78941.0
344,13,76225.0
344,15,78698.0
344,16,76223.66666666667
344,17,75829.33333333333
344,18,75877.66666666667
344,20,75701.66666666667
344,22,76657.0
344,24,76301.66666666667
344,30,76545.0
344,37,77497.5
344,67,77142.0
344,153,77028.0
344,155,78019.0
344,807,76604.0
344,808,76706.5
344,810,79675.0
344,811,79484.0
344,812,87757.0
345,1,98274.66666666667
345,3,98689.5
345,4,98242.0
345,5,100882.0
345,9,98110.33333333333
345,10,102140.0
345,13,98276.66666666667
345,15,100658.0
345,16,98936.0
345,17,98084.0
345,18,98323.0
345,20,97975.33333333333
345,22,98401.0
345,24,98926.5
345,30,99114.0
345,37,99133.5
345,67,98841.0
345,153,99293.0
345,155,99343.0
345,807,98598.0
345,808,98693.0
345,810,102086.0
345,811,102851.0
345,812,102600.0
346,1,90990.33333333333
346,3,91112.0
346,4,90707.66666666667
346,5,94405.0
346,9,91354.66666666667
346,10,94775.0
346,13,91165.0
346,15,94864.0
346,16,91254.0
346,17,90243.33333333333
346,18,91567.0
346,20,90312.0
346,22,91241.66666666667
346,24,91967.0
346,29,96968.0
346,30,91503.33333333333
346,37,91378.0
346,67,91956.5
346,153,92430.0
346,155,91636.0
346,807,91889.5
346,808,91717.0
346,810,95212.0
346,812,96576.0
347,1,74853.0
347,3,75458.33333333333
347,4,74227.33333333333
347,5,78300.0
347,9,75216.66666666667
347,10,78343.0
347,13,74661.33333333333
347,15,77583.0
347,16,75843.5
347,17,74673.66666666667
347,18,74988.66666666667
347,20,74397.33333333333
347,22,75401.66666666667
347,24,78952.0
347,29,79844.0
347,30,75555.0
347,37,76000.0
347,67,76001.5
347,153,76126.0
347,155,75517.5
347,807,75556.33333333333
347,808,75914.0
347,810,
347,811,78592.0
348,1,80943.66666666667
348,3,81035.0
348,4,80500.66666666667
348,5,84120.0
348,9,81118.0
348,10,84050.0
348,13,80829.0
348,15,84199.0
348,16,81798.5
348,17,79949.0
348,18,81357.0
348,20,79587.66666666667
348,22,81404.5
348,24,81858.0
348,29,86453.0
348,30,81735.0
348,37,81525.0
348,67,81939.5
348,153,81988.0
348,155,82222.0
348,807,81527.66666666667
348,808,81194.66666666667
348,810,85118.0
348,811,86391.0
349,1,109593.33333333333
349,3,111355.5
349,4,110669.33333333333
349,5,116161.5
349,9,109820.33333333333
349,10,116682.5
349,13,110653.0
349,15,121491.0
349,16,110893.66666666667
349,17,110127.66666666667
349,18,110325.66666666667
349,20,110619.66666666667
349,22,110052.0
349,24,114891.0
349,29,123941.0
349,30,112093.5
349,37,125294.0
349,67,114797.5
349,153,113605.5
349,155,122284.0
349,807,110105.33333333333
349,808,
349,810,138754.0
349,811,123612.0
350,1,82615.66666666667
350,3,83203.66666666667
350,4,82301.66666666667
350,5,85742.0
350,9,83051.0
350,10,85934.0
350,13,82441.33333333333
350,15,85540.0
350,16,83346.0
350,17,82856.66666666667
350,18,82507.66666666667
350,20,82870.33333333333
350,22,83388.33333333333
350,24,85774.0
350,29,87020.0
350,30,83614.0
350,37,84243.0
350,67,83712.5
350,153,84001.0
350,155,83966.0
350,807,83180.66666666667
350,808,83952.5
350,810,85974.0
350,811,86847.0
351,1,106636.33333333333
351,2,108626.5
351,3,107260.0
351,4,105913.33333333333
351,5,110915.0
351,9,107066.33333333333
351,10,110271.0
351,13,
351,15,111641.0
351,16,108697.5
351,17,106324.33333333333
351,18,106822.0
351,20,105992.66666666667
351,22,107146.0
351,24,108974.5
351,30,107429.0
351,32,112946.0
351,67,108782.5
351,153,107896.5
351,155,108117.0
351,807,107829.0
351,808,108535.5
351,810,111107.0
351,811,114174.0
352,1,91833.66666666667
352,2,92599.0
352,3,91872.66666666667
352,4,91908.66666666667
352,5,95464.0
352,9,92027.0
352,10,96332.0
352,13,92521.0
352,15,95346.0
352,16,92922.5
352,17,91523.33333333333
352,18,91925.66666666667
352,20,91334.66666666667
352,22,91923.33333333333
352,24,93185.0
352,29,97365.0
352,30,92144.0
352,67,93568.0
352,153,93271.0
352,155,92605.0
352,807,91898.66666666667
352,808,92635.5
352,810,96265.0
352,811,97270.0
353,1,96457.33333333333
353,2,97943.0
353,3,97011.33333333333
353,4,96399.0
353,5,101768.0
353,9,97235.33333333333
353,10,100748.0
353,13,96751.66666666667
353,15,100521.0
353,16,98177.5
353,17,96357.0
353,18,97306.0
353,20,96260.66666666667
353,22,97588.66666666667
353,24,98955.0
353,29,102444.0
353,30,97335.66666666667
353,67,98607.5
353,153,98218.0
353,155,98036.0
353,807,97867.5
353,808,97986.5
353,810,102325.0
353,811,103283.0
354,1,78199.66666666667
354,2,80036.5
354,3,79819.5
354,4,77995.33333333333
354,5,82378.0
354,9,78226.0
354,10,82130.0
354,13,78693.0
354,15,82250.0
354,16,80830.0
354,17,77726.0
354,18,79596.5
354,20,77790.0
354,22,78309.0
354,24,80474.5
354,30,78575.66666666667
354,32,83083.0
354,67,79971.5
354,153,79869.5
354,155,79563.0
354,807,77888.0
354,808,78999.33333333333
354,810,82810.0
354,811,83796.0
355,1,99959.66666666667
355,2,101261.0
355,3,100293.33333333333
355,4,100091.0
355,5,103712.0
355,9,101058.0
355,10,104095.0
355,13,100489.0
355,15,103516.0
355,16,101193.5
355,17,100229.66666666667
355,18,100238.0
355,20,99862.0
355,22,100527.66666666667
355,24,101661.5
355,30,100730.0
355,32,105296.0
355,67,101824.0
