raceId,round,circuitId,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Year,resultId,driverId,constructorId,grid,positionOrder,points,laps,totalLapTime,fastestLap,rank,fastestLapSpeed,statusId,totalPitStops,totalPitTime,averagePitTime,averageLapTime,average_qualifying_time
990,2,3,27.982524271844657,47.363106796116504,1009.4941747572816,0.0,32.19805825242719,167.40776699029126,0.958252427184466,2018,23807,807,4,7,6,8.0,57,5620964,50,9,205.807,1,2,48836,24418.0,98613.40350877192,89672.33333333333
990,2,3,27.982524271844657,47.363106796116504,1009.4941747572816,0.0,32.19805825242719,167.40776699029126,0.958252427184466,2018,23808,4,1,13,7,6.0,56,\N,47,4,206.898,11,2,49574,24787.0,98634.82142857143,90371.0
990,2,3,27.982524271844657,47.363106796116504,1009.4941747572816,0.0,32.19805825242719,167.40776699029126,0.958252427184466,2018,23809,838,1,14,8,4.0,56,\N,30,16,204.803,11,2,50212,25106.0,98805.875,90502.0
990,2,3,27.982524271844657,47.363106796116504,1009.4941747572816,0.0,32.19805825242719,167.40776699029126,0.958252427184466,2018,23810,828,15,17,9,2.0,56,\N,26,15,204.885,11,1,25194,25194.0,98884.92857142857,91063.0
990,2,3,27.982524271844657,47.363106796116504,1009.4941747572816,0.0,32.19805825242719,167.40776699029126,0.958252427184466,2018,23811,839,10,8,10,1.0,56,\N,38,12,204.993,11,2,49315,24657.5,98994.375,90073.66666666667
990,2,3,27.982524271844657,47.363106796116504,1009.4941747572816,0.0,32.19805825242719,167.40776699029126,0.958252427184466,2018,23812,832,4,10,11,0.0,56,\N,35,18,203.937,11,2,51075,25537.5,99112.58928571429,89893.66666666667
990,2,3,27.982524271844657,47.363106796116504,1009.4941747572816,0.0,32.19805825242719,167.40776699029126,0.958252427184466,2018,23813,844,15,19,12,0.0,56,\N,35,14,204.924,11,2,50702,25351.0,99206.69642857143,91420.0
990,2,3,27.982524271844657,47.363106796116504,1009.4941747572816,0.0,32.19805825242719,167.40776699029126,0.958252427184466,2018,23814,154,210,16,13,0.0,56,\N,44,10,205.759,11,3,76801,25600.333333333332,99268.67857142857,90530.0
990,2,3,27.982524271844657,47.363106796116504,1009.4941747572816,0.0,32.19805825242719,167.40776699029126,0.958252427184466,2018,23815,840,3,20,14,0.0,56,\N,40,13,204.961,11,2,58250,29125.0,99623.91071428571,91503.0
990,2,3,27.982524271844657,47.363106796116504,1009.4941747572816,0.0,32.19805825242719,167.40776699029126,0.958252427184466,2018,23816,845,3,18,15,0.0,56,\N,47,3,207.151,11,2,50365,25182.5,99637.05357142857,91414.0
990,2,3,27.982524271844657,47.363106796116504,1009.4941747572816,0.0,32.19805825242719,167.40776699029126,0.958252427184466,2018,23817,815,10,12,16,0.0,56,\N,32,17,204.513,11,2,49669,24834.5,99133.39285714286,90187.0
990,2,3,27.982524271844657,47.363106796116504,1009.4941747572816,0.0,32.19805825242719,167.40776699029126,0.958252427184466,2018,23818,843,5,11,17,0.0,56,\N,42,8,206.034,11,2,61599,30799.5,99133.875,90258.5
990,2,3,27.982524271844657,47.363106796116504,1009.4941747572816,0.0,32.19805825242719,167.40776699029126,0.958252427184466,2018,23819,8,6,2,18,0.0,35,\N,22,6,206.527,36,1,25018,25018.0,98106.54285714286,88522.33333333333
990,2,3,27.982524271844657,47.363106796116504,1009.4941747572816,0.0,32.19805825242719,167.40776699029126,0.958252427184466,2018,23820,830,9,15,19,0.0,3,\N,\N,0,\N,29,1,30381,30381.0,136290.66666666666,89374.0
991,3,17,19.446428571428573,24.089285714285715,1018.13125,0.0178571428571428,37.019642857142856,127.39285714285714,1.8375,2018,23822,817,9,6,1,25.0,56,5736380,55,1,204.871,1,2,45733,22866.5,102435.35714285714,92837.66666666667
991,3,17,19.446428571428573,24.089285714285715,1018.13125,0.0178571428571428,37.019642857142856,127.39285714285714,1.8375,2018,23823,822,131,3,2,18.0,56,5745274,50,6,202.332,1,1,22097,22097.0,102594.17857142857,92203.0
991,3,17,19.446428571428573,24.089285714285715,1018.13125,0.0178571428571428,37.019642857142856,127.39285714285714,1.8375,2018,23824,8,6,2,3,15.0,56,5746017,48,3,203.446,1,1,22913,22913.0,102607.44642857143,91980.66666666667
991,3,17,19.446428571428573,24.089285714285715,1018.13125,0.0178571428571428,37.019642857142856,127.39285714285714,1.8375,2018,23825,1,131,4,4,12.0,56,5753365,20,4,202.559,1,1,22464,22464.0,102738.66071428571,92290.66666666667
991,3,17,19.446428571428573,24.089285714285715,1018.13125,0.0178571428571428,37.019642857142856,127.39285714285714,1.8375,2018,23826,830,9,5,5,10.0,56,5756816,50,2,203.974,1,2,45311,22655.5,102621.71428571429,92512.33333333333
991,3,17,19.446428571428573,24.089285714285715,1018.13125,0.0178571428571428,37.019642857142856,127.39285714285714,1.8375,2018,23827,807,4,7,6,8.0,56,5757432,56,5,202.553,1,2,46951,23475.5,102811.28571428571,92857.0
991,3,17,19.446428571428573,24.089285714285715,1018.13125,0.0178571428571428,37.019642857142856,127.39285714285714,1.8375,2018,23828,4,1,13,7,6.0,56,5767019,56,7,201.818,1,1,24110,24110.0,102982.48214285714,93330.0
991,3,17,19.446428571428573,24.089285714285715,1018.13125,0.0178571428571428,37.019642857142856,127.39285714285714,1.8375,2018,23829,20,6,1,8,4.0,56,5771666,24,9,201.311,1,1,23009,23009.0,103065.46428571429,91883.66666666667
991,3,17,19.446428571428573,24.089285714285715,1018.13125,0.0178571428571428,37.019642857142856,127.39285714285714,1.8375,2018,23830,832,4,9,9,2.0,56,5772143,54,11,200.744,1,2,47052,23526.0,103073.98214285714,93034.66666666667
991,3,17,19.446428571428573,24.089285714285715,1018.13125,0.0178571428571428,37.019642857142856,127.39285714285714,1.8375,2018,23831,825,210,11,10,1.0,56,5775974,54,14,199.930,1,1,22973,22973.0,103142.39285714286,93172.5
991,3,17,19.446428571428573,24.089285714285715,1018.13125,0.0178571428571428,37.019642857142856,127.39285714285714,1.8375,2018,23832,839,10,12,11,0.0,56,5780430,47,12,200.271,1,2,45918,22959.0,103221.96428571429,93321.0
991,3,17,19.446428571428573,24.089285714285715,1018.13125,0.0178571428571428,37.019642857142856,127.39285714285714,1.8375,2018,23833,815,10,8,12,0.0,56,5781105,54,10,200.911,1,2,45190,22595.0,103234.01785714286,93051.0
991,3,17,19.446428571428573,24.089285714285715,1018.13125,0.0178571428571428,37.019642857142856,127.39285714285714,1.8375,2018,23834,838,1,14,13,0.0,56,5785753,54,13,199.961,1,1,23730,23730.0,103317.01785714286,93664.5
991,3,17,19.446428571428573,24.089285714285715,1018.13125,0.0178571428571428,37.019642857142856,127.39285714285714,1.8375,2018,23835,840,3,18,14,0.0,56,5791870,54,17,199.224,1,1,22661,22661.0,103426.25,94285.0
991,3,17,19.446428571428573,24.089285714285715,1018.13125,0.0178571428571428,37.019642857142856,127.39285714285714,1.8375,2018,23836,845,3,16,15,0.0,56,5794621,47,18,198.973,1,2,46439,23219.5,103475.375,94062.0
991,3,17,19.446428571428573,24.089285714285715,1018.13125,0.0178571428571428,37.019642857142856,127.39285714285714,1.8375,2018,23837,828,15,20,16,0.0,56,5798984,52,16,199.455,1,1,22785,22785.0,103553.28571428571,94914.0
991,3,17,19.446428571428573,24.089285714285715,1018.13125,0.0178571428571428,37.019642857142856,127.39285714285714,1.8375,2018,23838,154,210,10,17,0.0,56,5801676,51,8,201.453,1,2,46716,23358.0,103601.35714285714,92872.33333333333
991,3,17,19.446428571428573,24.089285714285715,1018.13125,0.0178571428571428,37.019642857142856,127.39285714285714,1.8375,2018,23839,842,5,17,18,0.0,56,5802710,54,15,199.493,1,2,58600,29300.0,103441.25,94101.0
991,3,17,19.446428571428573,24.089285714285715,1018.13125,0.0178571428571428,37.019642857142856,127.39285714285714,1.8375,2018,23840,844,15,19,19,0.0,56,5818955,23,19,198.603,1,1,23392,23392.0,103909.91071428571,94454.0
991,3,17,19.446428571428573,24.089285714285715,1018.13125,0.0178571428571428,37.019642857142856,127.39285714285714,1.8375,2018,23841,843,5,15,20,0.0,51,\N,50,20,197.468,130,2,47242,23621.0,104416.82352941176,93904.0
992,4,73,16.66140350877193,45.651754385964914,1021.9131578947369,0.0,25.25175438596491,123.78947368421052,2.2228070175438597,2018,23842,1,131,2,1,25.0,51,6224291,35,2,205.012,1,2,41706,20853.0,122044.92156862745,102348.66666666667
992,4,73,16.66140350877193,45.651754385964914,1021.9131578947369,0.0,25.25175438596491,123.78947368421052,2.2228070175438597,2018,23843,8,6,6,2,18.0,51,6226751,50,7,202.874,1,2,51161,25580.5,122093.1568627451,102512.66666666667
992,4,73,16.66140350877193,45.651754385964914,1021.9131578947369,0.0,25.25175438596491,123.78947368421052,2.2228070175438597,2018,23844,815,10,8,3,15.0,51,6228315,51,6,203.480,1,2,54283,27141.5,122123.82352941176,103301.66666666667
992,4,73,16.66140350877193,45.651754385964914,1021.9131578947369,0.0,25.25175438596491,123.78947368421052,2.2228070175438597,2018,23845,20,6,1,4,12.0,51,6229620,38,4,204.783,1,2,40860,20430.0,122149.41176470589,102425.0
992,4,73,16.66140350877193,45.651754385964914,1021.9131578947369,0.0,25.25175438596491,123.78947368421052,2.2228070175438597,2018,23846,832,4,9,5,10.0,51,6231806,50,9,202.242,1,2,42483,21241.5,122192.27450980392,103413.66666666667
992,4,73,16.66140350877193,45.651754385964914,1021.9131578947369,0.0,25.25175438596491,123.78947368421052,2.2228070175438597,2018,23847,844,15,13,6,8.0,51,6233449,31,11,201.212,1,2,43088,21544.0,122224.49019607843,103913.0
992,4,73,16.66140350877193,45.651754385964914,1021.9131578947369,0.0,25.25175438596491,123.78947368421052,2.2228070175438597,2018,23848,4,1,12,7,6.0,51,6235222,32,12,201.126,1,2,78081,39040.5,122259.25490196078,104014.5
992,4,73,16.66140350877193,45.651754385964914,1021.9131578947369,0.0,25.25175438596491,123.78947368421052,2.2228070175438597,2018,23849,840,3,10,8,4.0,51,6236837,50,8,202.319,1,2,40973,20486.5,122290.92156862745,103972.0
992,4,73,16.66140350877193,45.651754385964914,1021.9131578947369,0.0,25.25175438596491,123.78947368421052,2.2228070175438597,2018,23850,838,1,16,9,2.0,51,6238443,50,13,200.720,1,4,83728,20932.0,122322.41176470589,104489.0
992,4,73,16.66140350877193,45.651754385964914,1021.9131578947369,0.0,25.25175438596491,123.78947368421052,2.2228070175438597,2018,23851,843,5,19,10,1.0,51,6242321,51,17,199.567,1,3,63257,21085.666666666668,122398.45098039215,117354.0
992,4,73,16.66140350877193,45.651754385964914,1021.9131578947369,0.0,25.25175438596491,123.78947368421052,2.2228070175438597,2018,23852,828,15,18,11,0.0,51,6242803,51,14,200.239,1,4,117112,29278.0,122407.90196078431,105541.0
992,4,73,16.66140350877193,45.651754385964914,1021.9131578947369,0.0,25.25175438596491,123.78947368421052,2.2228070175438597,2018,23853,842,5,17,12,0.0,51,6249011,38,15,200.035,1,2,42069,21034.5,122529.62745098039,104496.0
992,4,73,16.66140350877193,45.651754385964914,1021.9131578947369,0.0,25.25175438596491,123.78947368421052,2.2228070175438597,2018,23854,825,210,15,13,0.0,51,6264954,35,16,199.813,1,2,57386,28693.0,122646.1568627451,104216.5
992,4,73,16.66140350877193,45.651754385964914,1021.9131578947369,0.0,25.25175438596491,123.78947368421052,2.2228070175438597,2018,23855,822,131,3,14,0.0,48,\N,37,1,205.525,29,1,20192,20192.0,122967.58333333333,102623.66666666667
992,4,73,16.66140350877193,45.651754385964914,1021.9131578947369,0.0,25.25175438596491,123.78947368421052,2.2228070175438597,2018,23856,154,210,20,15,0.0,42,\N,34,10,202.196,3,2,44482,22241.0,118206.21428571429,
992,4,73,16.66140350877193,45.651754385964914,1021.9131578947369,0.0,25.25175438596491,123.78947368421052,2.2228070175438597,2018,23857,830,9,5,16,0.0,39,\N,31,5,204.316,4,1,19765,19765.0,115820.41025641025,102512.33333333333
992,4,73,16.66140350877193,45.651754385964914,1021.9131578947369,0.0,25.25175438596491,123.78947368421052,2.2228070175438597,2018,23858,817,9,4,17,0.0,39,\N,34,3,204.999,4,1,19925,19925.0,115826.41025641025,102750.0
993,5,4,16.05047619047619,52.28666666666667,1001.5419047619048,0.7904761904761904,32.33904761904762,98.6952380952381,1.9523809523809523,2018,23862,1,131,1,1,25.0,66,5729972,64,3,211.770,1,1,22085,22085.0,86817.75757575757,76990.66666666667
993,5,4,16.05047619047619,52.28666666666667,1001.5419047619048,0.7904761904761904,32.33904761904762,98.6952380952381,1.9523809523809523,2018,23863,822,131,2,2,18.0,66,5750565,56,5,210.850,1,1,23213,23213.0,87129.77272727272,76999.33333333333
993,5,4,16.05047619047619,52.28666666666667,1001.5419047619048,0.7904761904761904,32.33904761904762,98.6952380952381,1.9523809523809523,2018,23864,830,9,5,3,15.0,66,5756845,62,4,210.999,1,1,21740,21740.0,87224.92424242424,77164.33333333333
993,5,4,16.05047619047619,52.28666666666667,1001.5419047619048,0.7904761904761904,32.33904761904762,98.6952380952381,1.9523809523809523,2018,23865,20,6,3,4,12.0,66,5757556,61,2,211.783,1,2,46327,23163.5,87235.69696969698,76712.66666666667
993,5,4,16.05047619047619,52.28666666666667,1001.5419047619048,0.7904761904761904,32.33904761904762,98.6952380952381,1.9523809523809523,2018,23866,817,9,6,5,10.0,66,5780030,61,1,213.638,1,1,21618,21618.0,87576.21212121213,77359.66666666667
993,5,4,16.05047619047619,52.28666666666667,1001.5419047619048,0.7904761904761904,32.33904761904762,98.6952380952381,1.9523809523809523,2018,23867,825,210,7,6,8.0,65,\N,64,6,208.832,11,1,22917,22917.0,88433.92307692308,77821.0
993,5,4,16.05047619047619,52.28666666666667,1001.5419047619048,0.7904761904761904,32.33904761904762,98.6952380952381,1.9523809523809523,2018,23868,832,4,9,7,6.0,65,\N,61,9,206.064,11,1,22409,22409.0,88999.07692307692,78024.33333333333
993,5,4,16.05047619047619,52.28666666666667,1001.5419047619048,0.7904761904761904,32.33904761904762,98.6952380952381,1.9523809523809523,2018,23869,4,1,8,8,4.0,65,\N,64,7,207.588,11,1,21721,21721.0,89046.58461538462,78032.33333333333
993,5,4,16.05047619047619,52.28666666666667,1001.5419047619048,0.7904761904761904,32.33904761904762,98.6952380952381,1.9523809523809523,2018,23870,815,10,15,9,2.0,64,\N,43,8,206.562,12,2,44680,22340.0,89540.640625,78919.0
993,5,4,16.05047619047619,52.28666666666667,1001.5419047619048,0.7904761904761904,32.33904761904762,98.6952380952381,1.9523809523809523,2018,23871,844,15,14,10,1.0,64,\N,51,14,204.062,12,1,21995,21995.0,89627.390625,78785.5
993,5,4,16.05047619047619,52.28666666666667,1001.5419047619048,0.7904761904761904,32.33904761904762,98.6952380952381,1.9523809523809523,2018,23872,840,3,18,11,0.0,64,\N,60,12,204.129,12,1,21351,21351.0,89702.578125,80225.0
993,5,4,16.05047619047619,52.28666666666667,1001.5419047619048,0.7904761904761904,32.33904761904762,98.6952380952381,1.9523809523809523,2018,23873,843,5,20,12,0.0,64,\N,63,10,205.773,12,2,45103,22551.5,89842.5,
993,5,4,16.05047619047619,52.28666666666667,1001.5419047619048,0.7904761904761904,32.33904761904762,98.6952380952381,1.9523809523809523,2018,23874,828,15,17,13,0.0,64,\N,50,15,203.159,12,1,22100,22100.0,89904.734375,79493.0
993,5,4,16.05047619047619,52.28666666666667,1001.5419047619048,0.7904761904761904,32.33904761904762,98.6952380952381,1.9523809523809523,2018,23875,845,3,19,14,0.0,63,\N,57,17,202.685,13,3,67948,22649.333333333332,91070.01587301587,79695.0
993,5,4,16.05047619047619,52.28666666666667,1001.5419047619048,0.7904761904761904,32.33904761904762,98.6952380952381,1.9523809523809523,2018,23876,838,1,11,15,0.0,45,\N,38,16,202.896,6,1,27416,27416.0,92788.2,78604.0
993,5,4,16.05047619047619,52.28666666666667,1001.5419047619048,0.7904761904761904,32.33904761904762,98.6952380952381,1.9523809523809523,2018,23877,839,10,13,16,0.0,38,\N,36,13,204.074,44,1,47910,47910.0,92885.05263157895,78754.5
994,6,6,26.64070796460177,50.8929203539823,1015.2106194690266,0.1238938053097345,34.60973451327434,182.50442477876103,1.382300884955752,2018,23882,817,9,1,1,25.0,78,6174807,13,5,158.984,1,1,24542,24542.0,79164.19230769231,71367.0
994,6,6,26.64070796460177,50.8929203539823,1015.2106194690266,0.1238938053097345,34.60973451327434,182.50442477876103,1.382300884955752,2018,23883,20,6,2,2,18.0,78,6182143,14,7,157.933,1,1,23964,23964.0,79258.2435897436,71657.33333333333
994,6,6,26.64070796460177,50.8929203539823,1015.2106194690266,0.1238938053097345,34.60973451327434,182.50442477876103,1.382300884955752,2018,23884,1,131,3,3,15.0,78,6191820,15,8,157.508,1,1,23739,23739.0,79382.30769230769,71758.66666666667
994,6,6,26.64070796460177,50.8929203539823,1015.2106194690266,0.1238938053097345,34.60973451327434,182.50442477876103,1.382300884955752,2018,23885,8,6,4,4,12.0,78,6192934,13,10,157.257,1,1,24263,24263.0,79396.58974358975,71765.33333333333
994,6,6,26.64070796460177,50.8929203539823,1015.2106194690266,0.1238938053097345,34.60973451327434,182.50442477876103,1.382300884955752,2018,23886,822,131,5,5,10.0,78,6193629,21,9,157.422,1,1,24020,24020.0,79405.5,71959.0
994,6,6,26.64070796460177,50.8929203539823,1015.2106194690266,0.1238938053097345,34.60973451327434,182.50442477876103,1.382300884955752,2018,23887,839,10,6,6,8.0,78,6198474,63,14,155.960,1,1,24663,24663.0,79467.61538461539,72425.66666666667
994,6,6,26.64070796460177,50.8929203539823,1015.2106194690266,0.1238938053097345,34.60973451327434,182.50442477876103,1.382300884955752,2018,23888,842,5,10,7,6.0,78,6199138,68,15,155.815,1,1,24296,24296.0,79476.1282051282,72491.66666666667
994,6,6,26.64070796460177,50.8929203539823,1015.2106194690266,0.1238938053097345,34.60973451327434,182.50442477876103,1.382300884955752,2018,23889,807,4,11,8,4.0,78,6199646,57,6,157.941,1,1,25213,25213.0,79482.64102564103,72738.0
994,6,6,26.64070796460177,50.8929203539823,1015.2106194690266,0.1238938053097345,34.60973451327434,182.50442477876103,1.382300884955752,2018,23890,830,9,20,9,2.0,78,6200124,60,1,161.772,1,1,24111,24111.0,79488.76923076923,
994,6,6,26.64070796460177,50.8929203539823,1015.2106194690266,0.1238938053097345,34.60973451327434,182.50442477876103,1.382300884955752,2018,23891,832,4,8,10,1.0,78,6243820,19,18,155.027,1,1,24874,24874.0,80048.97435897436,72455.33333333333
994,6,6,26.64070796460177,50.8929203539823,1015.2106194690266,0.1238938053097345,34.60973451327434,182.50442477876103,1.382300884955752,2018,23892,828,15,16,11,0.0,78,6244671,19,12,156.145,1,1,24291,24291.0,80059.88461538461,73265.0
994,6,6,26.64070796460177,50.8929203539823,1015.2106194690266,0.1238938053097345,34.60973451327434,182.50442477876103,1.382300884955752,2018,23893,815,10,9,12,0.0,78,6245268,24,19,154.917,1,1,29379,29379.0,80067.53846153847,72398.66666666667
994,6,6,26.64070796460177,50.8929203539823,1015.2106194690266,0.1238938053097345,34.60973451327434,182.50442477876103,1.382300884955752,2018,23894,825,210,19,13,0.0,78,6249630,20,17,155.057,1,1,24237,24237.0,80123.46153846153,73393.0
994,6,6,26.64070796460177,50.8929203539823,1015.2106194690266,0.1238938053097345,34.60973451327434,182.50442477876103,1.382300884955752,2018,23895,838,1,12,14,0.0,77,\N,76,11,156.291,11,2,52255,26127.5,80195.31168831169,72451.5
994,6,6,26.64070796460177,50.8929203539823,1015.2106194690266,0.1238938053097345,34.60973451327434,182.50442477876103,1.382300884955752,2018,23896,154,210,18,15,0.0,77,\N,74,2,160.557,11,2,49309,24654.5,80585.06493506493,72829.0
994,6,6,26.64070796460177,50.8929203539823,1015.2106194690266,0.1238938053097345,34.60973451327434,182.50442477876103,1.382300884955752,2018,23897,845,3,13,16,0.0,77,\N,75,4,159.484,11,3,82543,27514.333333333332,80862.7012987013,72613.5
994,6,6,26.64070796460177,50.8929203539823,1015.2106194690266,0.1238938053097345,34.60973451327434,182.50442477876103,1.382300884955752,2018,23898,840,3,17,17,0.0,76,\N,61,3,160.295,12,3,89843,29947.666666666668,81677.86842105263,73323.0
994,6,6,26.64070796460177,50.8929203539823,1015.2106194690266,0.1238938053097345,34.60973451327434,182.50442477876103,1.382300884955752,2018,23899,844,15,14,18,0.0,70,\N,17,20,154.590,4,1,23870,23870.0,79660.74285714286,72771.5
994,6,6,26.64070796460177,50.8929203539823,1015.2106194690266,0.1238938053097345,34.60973451327434,182.50442477876103,1.382300884955752,2018,23900,843,5,15,19,0.0,70,\N,15,16,155.667,4,1,24326,24326.0,79637.27142857143,73179.0
994,6,6,26.64070796460177,50.8929203539823,1015.2106194690266,0.1238938053097345,34.60973451327434,182.50442477876103,1.382300884955752,2018,23901,4,1,7,20,0.0,52,\N,23,13,155.979,6,1,24241,24241.0,79687.98076923077,72345.33333333333
995,7,7,20.52358490566038,27.82547169811321,1017.5150943396228,0.0,36.949056603773585,144.80188679245282,2.4716981132075473,2018,23902,20,6,1,1,25.0,68,5311377,57,2,212.260,1,1,23529,23529.0,78108.48529411765,71332.66666666667
995,7,7,20.52358490566038,27.82547169811321,1017.5150943396228,0.0,36.949056603773585,144.80188679245282,2.4716981132075473,2018,23903,822,131,2,2,18.0,68,5318753,51,3,212.179,1,1,23775,23775.0,78216.95588235294,71440.33333333333
995,7,7,20.52358490566038,27.82547169811321,1017.5150943396228,0.0,36.949056603773585,144.80188679245282,2.4716981132075473,2018,23904,830,9,3,3,15.0,68,5319737,65,1,212.547,1,1,23137,23137.0,78231.42647058824,71472.33333333333
995,7,7,20.52358490566038,27.82547169811321,1017.5150943396228,0.0,36.949056603773585,144.80188679245282,2.4716981132075473,2018,23905,817,9,6,4,12.0,68,5332269,59,5,211.701,1,1,23279,23279.0,78415.7205882353,71669.66666666667
995,7,7,20.52358490566038,27.82547169811321,1017.5150943396228,0.0,36.949056603773585,144.80188679245282,2.4716981132075473,2018,23906,1,131,4,5,10.0,68,5332936,66,6,211.633,1,1,23335,23335.0,78425.5294117647,71523.66666666667
995,7,7,20.52358490566038,27.82547169811321,1017.5150943396228,0.0,36.949056603773585,144.80188679245282,2.4716981132075473,2018,23907,8,6,5,6,8.0,68,5338561,59,4,211.941,1,1,23645,23645.0,78508.25,71480.0
